GCIN,period,Slope/AI,CTI,CTIW
701,growing,0.134166777725779,0.14210561065536,0.0621712046617202
702,dormant,0.0956902915797757,0.0317441340017033,0.0305311971188302
702,growing,0.0956902915797757,0.0317441340017033,0.0317441340017033
703,dormant,0.0395517328196864,0.0155188562569343,0.0149287865631306
703,growing,0.0395517328196864,0.0155188562569343,0.0155188562569343
704,dormant,0.117676715617564,0.0695584058546753,0.0695584058546753
704,growing,0.117676715617564,0.0695584058546753,0.0695584058546753
705,dormant,0.0547566798516386,0.0263176856540864,0.0263176856540864
705,growing,0.0547566798516386,0.0263176856540864,0.0263176856540864
706,dormant,0.0659444725668904,0.0321953852583964,0.0321953852583964
706,growing,0.0659444725668904,0.0321953852583964,0.0321953852583964
707,dormant,0.0651431650690169,0.0355344381866852,0.0355344381866852
707,growing,0.0651431650690169,0.0355344381866852,0.0355344381866852
708,dormant,0.0958443979212946,0.0396184516643786,0.0350358599222847
708,growing,0.0958443979212946,0.0396184516643786,0.0396184516643786
709,dormant,0.0525829709567059,0.0240651235080366,0.0226436858086881
709,growing,0.0525829709567059,0.0240651235080366,0.0240651235080366
710,dormant,0.0576980855207448,0.0224626481527761,0.0199213797428348
710,growing,0.0576980855207448,0.0224626481527761,0.0224626481527761
711,dormant,0.0542890420420231,0.022762982207423,0.020829427646184
711,growing,0.0542890420420231,0.022762982207423,0.022762982207423
712,dormant,0.0909393030944266,0.0428556938273229,0.0407971296949602
712,growing,0.0909393030944266,0.0428556938273229,0.0428556938273229
713,dormant,0.108953230274586,0.0378353713152591,0.0334907169392164
713,growing,0.108953230274586,0.0378353713152591,0.0378353713152591
714,dormant,0.050345160716576,0.0162614155883108,0.0127965108748093
714,growing,0.050345160716576,0.0162614155883108,0.0162614155883108
715,dormant,0.0951908775822793,0.032769915737312,0.0281385180315411
715,growing,0.0951908775822793,0.032769915737312,0.032769915737312
716,dormant,0.0744385094258286,0.02152461374679,0.0170887452316302
716,growing,0.0744385094258286,0.02152461374679,0.02152461374679
717,dormant,0.0691282584315426,0.020134717107556,0.0127239056712946
717,growing,0.0691282584315426,0.020134717107556,0.0200509677477914
718,dormant,0.0565684650512512,0.021975181628593,0.0176108072089845
718,growing,0.0565684650512512,0.021975181628593,0.021975181628593
719,dormant,0.0626307456000753,0.0214234224248205,0.014417730419734
719,growing,0.0626307456000753,0.0214234224248205,0.0213574291220975
720,dormant,0.0662214826641925,0.00999435757583406,0.00335182918751963
720,growing,0.0662214826641925,0.00999435757583406,0.00974772524080295
721,dormant,0.0532130029805659,0.0193986603855735,0.0160882083559094
721,growing,0.0532130029805659,0.0193986603855735,0.0193751630677613
722,dormant,0.121873911119921,0.0984294975025627,0.0379161330676012
722,growing,0.121873911119921,0.0984294975025627,0.0933658792854527
723,dormant,0.0893183052276721,0.0893715588028286,0.0273657255784497
723,growing,0.0893183052276721,0.0893715588028286,0.0826744514017852
724,dormant,0.137587308080162,0.136407202854326,0.041732094721641
724,growing,0.137587308080162,0.136407202854326,0.126233480220414
725,dormant,0.0653820131891968,0.0373946512920829,0.0147784748198364
725,growing,0.0653820131891968,0.0373946512920829,0.0371080354671271
726,dormant,0.0639479022825741,0.0362484152502289,0.0132282866384236
726,growing,0.0639479022825741,0.0362484152502289,0.0359586088287598
727,dormant,0.0487369360752178,0.0206174600495581,0.00708555109944233
727,growing,0.0487369360752178,0.0206174600495581,0.0201906741671131
728,dormant,0.0488604824600894,0.0233497444660096,0.00820523561960432
728,growing,0.0488604824600894,0.0233497444660096,0.022978902077071
729,dormant,0.0625532166999529,0.0339208654773776,0.0115232480172804
729,growing,0.0625532166999529,0.0339208654773776,0.0322295084268966
730,dormant,0.0954330334837222,0.0691570717423256,0.0246649331730343
730,growing,0.0954330334837222,0.0691570717423256,0.0626798288555173
731,dormant,0.0475035797184751,0.0576652756654787,0.0257513833196655
731,growing,0.0475035797184751,0.0576652756654787,0.0576168397947908
732,dormant,0.0715548020370987,0.12726139829474,0.0811584497671988
732,growing,0.0715548020370987,0.12726139829474,0.117655247243967
733,dormant,0.0463367163424729,0.0180426006458958,0.00681812787100959
733,growing,0.0463367163424729,0.0180426006458958,0.0178876720107248
734,dormant,0.0384387395496101,0.0196117528384042,0.00850914793162603
734,growing,0.0384387395496101,0.0196117528384042,0.0195107261997141
735,dormant,0.0449282292830176,0.0119561190221578,0.00386180416132233
735,growing,0.0449282292830176,0.0119561190221578,0.0114008326076782
736,dormant,0.0277158651017108,0.0126156097138247,0.00742568748620125
736,growing,0.0277158651017108,0.0126156097138247,0.0126156097138247
737,dormant,0.111171969875073,0.196723248893769,0.0533932351190801
737,growing,0.111171969875073,0.196723248893769,0.196401310288363
738,dormant,0.0999827555388236,0.183424159086314,0.141028326646266
738,growing,0.0999827555388236,0.183424159086314,0.183246925328166
739,dormant,0.0472073484007756,0.0211417569972829,0.00511093504953776
739,growing,0.0472073484007756,0.0211417569972829,0.0205986462780635
740,dormant,0.0832253873926507,0.0160116003962475,0.00624529171273774
740,growing,0.0832253873926507,0.0160116003962475,0.0139455187891306
741,dormant,0.120842378022584,0.0330155032397252,0.0092194591053597
741,growing,0.120842378022584,0.0330155032397252,0.0291176065786746
742,dormant,0.114726960114404,0.0377864862051206,0.00629794608654864
742,growing,0.114726960114404,0.0377864862051206,0.0328644594042545
743,dormant,0.0715661294779632,0.00749341945440882,0.00164757568698184
743,growing,0.0715661294779632,0.00749341945440882,0.00644108034697126
744,dormant,0.0606627278420895,0.00954665444810824,0.00184826188043617
744,growing,0.0606627278420895,0.00954665444810824,0.00863485683910766
745,dormant,0.0500876906415458,0.0104723662402152,0.00219431948598635
745,growing,0.0500876906415458,0.0104723662402152,0.00910971589339898
746,dormant,0.0531523990568558,0.0355359099797279,0.00728614505410747
746,growing,0.0531523990568558,0.0355359099797279,0.0314903415823358
747,dormant,0.0680997636580161,0.0370809378346325,0.00727967822891105
747,growing,0.0680997636580161,0.0370809378346325,0.034037871290112
748,dormant,0.0637749824338073,0.0176185082276326,0.00360693828503001
748,growing,0.0637749824338073,0.0176185082276326,0.0153434007533104
749,dormant,0.0687170281091734,0.0264548346021881,0.00439561120424704
749,growing,0.0687170281091734,0.0264548346021881,0.0230348426512974
750,dormant,0.0422202877923733,0.0462030249663985,0.00759840850381749
750,growing,0.0422202877923733,0.0462030249663985,0.0413896196099738
751,dormant,0.0395498302256683,0.0436402815774234,0.00569330437323035
751,growing,0.0395498302256683,0.0436402815774234,0.0387926102496433
752,dormant,0.0627300664277276,0.0378763186867059,0.00587643168720967
752,growing,0.0627300664277276,0.0378763186867059,0.0331893014260288
753,dormant,0.0573512752938223,0.0761220321898885,0.0139762212744323
753,growing,0.0573512752938223,0.0761220321898885,0.0674768549047998
754,dormant,0.0373921967032302,0.0466570232918697,0.00382899974611564
754,growing,0.0373921967032302,0.0466570232918697,0.0407522702104372
755,dormant,0.0371785434707656,0.0491972664728904,0.0034074848408875
755,growing,0.0371785434707656,0.0491972664728904,0.0429999656950653
756,dormant,0.0292462787264118,0.0548841130760999,0.0131512166849172
756,growing,0.0292462787264118,0.0548841130760999,0.0521012198058238
757,dormant,0.0402841549205384,0.0762030494832928,0.0129541835718139
757,growing,0.0402841549205384,0.0762030494832928,0.0741432681039968
758,dormant,0.0679132768567038,0.00652260231239639,0.00202367361547007
758,growing,0.0679132768567038,0.00652260231239639,0.00652260231239639
759,dormant,0.0662696576233838,0.00678873479876082,0.00222699459550911
759,growing,0.0662696576233838,0.00678873479876082,0.00667359161838268
760,dormant,0.099308855516142,0.0272065528651668,0.00705169057512326
760,growing,0.099308855516142,0.0272065528651668,0.0237759637464603
761,dormant,0.104407585676582,0.01610095217748,0.00523699496037295
761,growing,0.104407585676582,0.01610095217748,0.0142024577532641
762,dormant,0.0860427881274963,0.0140583346146345,0.00446311854196047
762,growing,0.0860427881274963,0.0140583346146345,0.0123045856067539
763,dormant,0.0733853024043183,0.012109914947484,0.0041208047622021
763,growing,0.0733853024043183,0.012109914947484,0.0105817358264385
764,dormant,0.0867731559327372,0.0573308839033792,0.0143327209758448
764,growing,0.0867731559327372,0.0573308839033792,0.0501645234154568
765,dormant,0.0801601829834518,0.154701351389307,0.062340559300127
765,growing,0.0801601829834518,0.154701351389307,0.13661452780375
766,dormant,0.0473314928637578,0.0927917555671198,0.038194247479494
766,growing,0.0473314928637578,0.0927917555671198,0.0855591359236349
767,dormant,0.0507090096359325,0.100382223179939,0.0197064574097864
767,growing,0.0507090096359325,0.100382223179939,0.0951450633628222
768,dormant,0.0502480047343544,0.0900457929899362,0.0454163942814215
768,growing,0.0502480047343544,0.0900457929899362,0.0863984942316534
769,dormant,0.0604249324577663,0.0973828225415741,0.0905611382976855
769,growing,0.0604249324577663,0.0973828225415741,0.0973828225415741
770,dormant,0.0497910738871775,0.00338577614359957,0.00092140429992672
770,growing,0.0497910738871775,0.00338577614359957,0.00319627501557961
771,dormant,0.0545402664339003,0.00325111002415112,0.000935585700133909
771,growing,0.0545402664339003,0.00325111002415112,0.00309880028064764
772,dormant,0.0524855227728735,0.00253783959892755,0.00104183024962606
772,growing,0.0524855227728735,0.00253783959892755,0.0024805857852438
773,dormant,0.0765133316661301,0.00668000625876501,0.00261376376786185
773,growing,0.0765133316661301,0.00668000625876501,0.00627532222052366
774,dormant,0.101579289877649,0.0161503481830785,0.00637723621465241
774,growing,0.101579289877649,0.0161503481830785,0.0141956498374313
775,dormant,0.0520521576109474,0.00381770683844187,0.00119565286406284
775,growing,0.0520521576109474,0.00381770683844187,0.00359398053828934
776,dormant,0.0761091875412696,0.0057869093675551,0.00232324570097041
776,growing,0.0761091875412696,0.0057869093675551,0.00539756889661823
777,dormant,0.0822711821284168,0.00805150727322512,0.0032588429252555
777,growing,0.0822711821284168,0.00805150727322512,0.00729974075440081
778,dormant,0.0686503087336764,0.0077769932882228,0.00300952044459805
778,growing,0.0686503087336764,0.0077769932882228,0.006850420296081
779,dormant,0.0489686192745943,0.00319189445175593,0.00183721515381599
779,growing,0.0489686192745943,0.00319189445175593,0.00319189445175593
780,dormant,0.0399779383841586,0.00374388084312726,0.00202684788487814
780,growing,0.0399779383841586,0.00374388084312726,0.00367594914823205
781,dormant,0.0454759556016895,0.00412999141718169,0.00260379227200054
781,growing,0.0454759556016895,0.00412999141718169,0.00412999141718169
782,dormant,0.0410451285208629,0.00315672289562294,0.00123125867307282
782,growing,0.0410451285208629,0.00315672289562294,0.00315672289562294
783,dormant,0.0411385416524268,0.00313108405101697,0.00121960228369369
783,growing,0.0411385416524268,0.00313108405101697,0.00313108405101697
784,dormant,0.0369097306862279,0.00299910525751352,0.00157221577515661
784,growing,0.0369097306862279,0.00299910525751352,0.00299910525751352
785,dormant,0.0342275274777422,0.00257976797766087,0.00126390658102249
785,growing,0.0342275274777422,0.00257976797766087,0.00257976797766087
786,dormant,0.0399863503820469,0.00297395754388665,0.00137590323341579
786,growing,0.0399863503820469,0.00297395754388665,0.00297395754388665
787,dormant,0.0441006182767047,0.00422585310150483,0.00191397976668459
787,growing,0.0441006182767047,0.00422585310150483,0.00422585310150483
788,dormant,0.0383304129488665,0.00345874461650761,0.00171028864139077
788,growing,0.0383304129488665,0.00345874461650761,0.00345874461650761
789,dormant,0.0615608606257097,0.00486586159660286,0.00150407321289705
789,growing,0.0615608606257097,0.00486586159660286,0.00486586159660286
790,dormant,0.0499358656343796,0.00854703082638345,0.00287001239189323
790,growing,0.0499358656343796,0.00854703082638345,0.00854703082638345
791,dormant,0.0981082105237459,0.0264257264365502,0.00675510649918322
791,growing,0.0981082105237459,0.0264257264365502,0.0264257264365502
792,dormant,0.0578708807427792,0.0137994213577182,0.00428602642089857
792,growing,0.0578708807427792,0.0137994213577182,0.0137994213577182
793,dormant,0.0563049209853592,0.0100252579468404,0.00341035798539725
793,growing,0.0563049209853592,0.0100252579468404,0.00994743935541501
794,dormant,0.0570418042019076,0.00963032232123828,0.00326141989851993
794,growing,0.0570418042019076,0.00963032232123828,0.00958143315020882
795,dormant,0.0784687223786143,0.0120634016548155,0.00349987154554991
795,growing,0.0784687223786143,0.0120634016548155,0.0120058450785478
796,dormant,0.0617507657521995,0.00928427391258797,0.00321821844590675
796,growing,0.0617507657521995,0.00928427391258797,0.00883940149507433
797,dormant,0.0555720408241652,0.00863136925793531,0.00285597306518137
797,growing,0.0555720408241652,0.00863136925793531,0.00829002221423895
798,dormant,0.0756396660394315,0.0163200859205022,0.00420093515495465
798,growing,0.0756396660394315,0.0163200859205022,0.0163200859205022
799,dormant,0.0805197771564193,0.0203714189215974,0.00518830847969685
799,growing,0.0805197771564193,0.0203714189215974,0.0203714189215974
800,dormant,0.101103223198841,0.0130530975228458,0.00397165663738813
800,growing,0.101103223198841,0.0130530975228458,0.0130327793936753
801,dormant,0.0839557074964677,0.010407666453189,0.00342216565444111
801,growing,0.0839557074964677,0.010407666453189,0.0104000064298953
802,dormant,0.0915044861230992,0.00941842671538021,0.00265870954224196
802,growing,0.0915044861230992,0.00941842671538021,0.00941603522815089
803,dormant,0.0732912406377264,0.00849711811308829,0.00256564334365368
803,growing,0.0732912406377264,0.00849711811308829,0.00848095065095357
804,dormant,0.0443679088083597,0.00531772834136393,0.00275287394398783
804,growing,0.0443679088083597,0.00531772834136393,0.00531772834136393
805,dormant,0.0671679576992542,0.00787891979505177,0.00264030511600717
805,growing,0.0671679576992542,0.00787891979505177,0.00786913619710022
